Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,Date_month,Date_day
1,8.8,23.0,0.0,5.2,11.7,5.0,37.0,6.0,4.0,11.0,20.0,58.0,54.0,1018.5,1018.2,4.0,5.0,20.6,20.9,0,0,10,19
1,9.4,28.9,0.0,4.6,12.1,14.0,41.0,15.0,14.0,26.0,9.0,53.0,23.0,1019.9,1015.0,3.0,1.0,20.2,28.4,0,0,10,20
1,13.7,29.4,0.0,7.0,11.3,14.0,48.0,1.0,3.0,19.0,20.0,29.0,44.0,1011.4,1010.4,0.0,3.0,25.3,25.3,0,1,10,21
1,15.4,20.6,2.0,6.0,3.8,5.0,46.0,12.0,6.0,7.0,28.0,86.0,54.0,1013.9,1013.5,8.0,7.0,16.0,19.2,1,0,10,22
1,7.6,22.0,0.6,4.8,11.8,9.0,44.0,10.0,9.0,24.0,28.0,49.0,38.0,1021.2,1020.1,2.0,1.0,17.2,20.7,0,0,10,23
1,12.0,24.2,0.0,5.6,12.4,15.0,48.0,15.0,10.0,28.0,20.0,51.0,26.0,1026.3,1021.8,6.0,4.0,16.9,23.9,0,0,10,24
1,12.1,25.6,0.0,7.4,12.7,15.0,59.0,12.0,15.0,30.0,20.0,38.0,22.0,1025.8,1020.7,0.0,0.0,18.5,25.1,0,0,10,25
1,11.9,28.1,0.0,8.2,12.6,15.0,61.0,12.0,14.0,30.0,20.0,39.0,16.0,1023.0,1018.4,0.0,0.0,18.7,27.3,0,0,10,26
1,12.5,33.0,0.0,8.4,12.8,14.0,46.0,9.0,15.0,24.0,9.0,21.0,10.0,1018.3,1013.0,0.0,0.0,24.9,32.2,0,0,10,27
1,13.3,36.0,0.0,8.4,10.8,2.0,52.0,3.0,6.0,22.0,17.0,20.0,38.0,1010.2,1007.7,1.0,7.0,30.3,26.0,0,0,10,28
1,13.4,23.9,0.8,5.4,10.8,5.0,37.0,4.0,6.0,17.0,24.0,62.0,57.0,1009.3,1009.5,4.0,4.0,22.0,20.8,0,0,10,29
1,9.4,22.6,0.0,5.0,7.4,8.0,41.0,10.0,7.0,15.0,26.0,41.0,41.0,1014.4,1013.9,5.0,6.0,19.6,20.8,0,0,10,30
1,14.1,20.1,0.0,7.0,2.0,15.0,67.0,15.0,14.0,24.0,33.0,55.0,51.0,1017.4,1015.8,7.0,5.0,15.4,19.0,0,0,10,31
1,14.4,21.7,0.0,5.0,7.1,15.0,59.0,12.0,14.0,33.0,24.0,59.0,56.0,1015.5,1012.1,4.0,7.0,18.3,19.9,0,0,11,1
1,12.0,23.8,0.0,4.0,11.0,1.0,43.0,4.0,3.0,26.0,26.0,52.0,46.0,1012.2,1011.5,4.0,7.0,20.5,21.7,0,0,11,2
1,11.0,22.3,0.0,6.6,4.7,1.0,46.0,0.0,1.0,26.0,28.0,53.0,90.0,1009.2,1007.0,7.0,8.0,20.7,16.5,0,1,11,3
1,12.7,18.8,2.0,3.4,7.0,4.0,63.0,5.0,4.0,20.0,28.0,49.0,37.0,1004.15,1003.8,6.0,3.0,17.2,17.9,1,1,11,4
1,10.0,19.8,2.0,5.0,9.6,5.0,50.0,6.0,6.0,22.0,31.0,65.0,42.0,1011.8,1013.3,5.0,5.0,14.7,19.1,1,0,11,5
1,11.4,21.8,0.8,4.8,10.8,5.0,41.0,6.0,4.0,24.0,28.0,61.0,42.0,1018.3,1017.6,7.0,3.0,17.0,20.1,0,0,11,6
1,9.5,23.1,0.2,5.2,9.7,4.0,37.0,7.0,9.0,9.0,26.0,59.0,38.0,1021.4,1019.8,7.0,7.0,18.2,21.8,0,0,11,7
1,10.3,26.5,0.0,6.8,12.9,15.0,46.0,15.0,6.0,20.0,24.0,43.0,33.0,1022.2,1019.0,0.0,5.0,19.9,25.2,0,0,11,8
1,11.0,31.6,0.0,7.4,13.0,4.0,41.0,3.0,6.0,26.0,26.0,23.0,24.0,1017.3,1014.1,1.0,6.0,26.4,28.3,0,0,11,9
1,8.2,23.9,0.0,8.0,9.2,15.0,37.0,10.0,4.0,7.0,30.0,51.0,53.0,1014.1,1012.3,1.0,5.0,20.1,22.1,0,0,11,10
1,8.2,21.8,1.0,6.6,13.3,15.0,37.0,8.0,9.0,22.0,30.0,42.0,29.0,1022.6,1021.2,2.0,1.0,18.1,20.4,0,0,11,11
1,11.6,26.7,0.0,9.0,12.6,15.0,37.0,15.0,6.0,22.0,26.0,37.0,33.0,1024.1,1019.9,7.0,1.0,21.0,25.2,0,0,11,12
1,7.7,30.9,0.0,8.0,11.7,8.0,37.0,10.0,7.0,17.0,20.0,50.0,28.0,1019.6,1014.9,6.0,7.0,20.4,28.9,0,0,11,13
1,11.6,27.6,0.0,8.0,12.0,9.0,46.0,8.0,9.0,20.0,28.0,52.0,43.0,1014.5,1014.2,7.0,0.0,21.5,25.5,0,0,11,14
1,14.5,26.7,0.0,7.0,13.3,9.0,46.0,15.0,9.0,17.0,31.0,50.0,39.0,1019.3,1016.8,1.0,0.0,21.3,25.2,0,0,11,15
1,12.3,31.9,0.0,8.0,12.7,8.0,39.0,12.0,9.0,9.0,28.0,42.0,29.0,1017.2,1013.9,2.0,2.0,24.1,30.3,0,0,11,16
1,16.8,36.1,0.0,11.0,13.0,14.0,50.0,9.0,9.0,22.0,28.0,25.0,23.0,1013.1,1008.8,0.0,1.0,28.2,32.7,0,0,11,17
1,15.1,26.5,0.0,9.6,12.9,9.0,50.0,6.0,9.0,17.0,39.0,60.0,52.0,1007.7,1007.9,5.0,6.0,23.0,24.5,0,0,11,18
1,12.4,25.3,0.0,8.0,12.0,9.0,41.0,8.0,6.0,11.0,26.0,50.0,47.0,1013.3,1013.0,1.0,1.0,22.5,23.5,0,0,11,19
1,8.8,26.3,0.0,8.4,12.8,9.0,46.0,13.0,9.0,22.0,31.0,49.0,40.0,1019.1,1016.5,3.0,0.0,21.4,25.8,0,0,11,20
1,14.8,35.1,0.0,7.4,9.2,13.0,54.0,15.0,13.0,24.0,26.0,42.0,19.0,1016.0,1010.3,1.0,6.0,24.3,34.0,0,0,11,21
1,18.1,32.0,0.0,8.4,12.9,9.0,39.0,0.0,4.0,11.0,22.0,42.0,42.0,1010.7,1007.5,4.0,2.0,28.0,28.0,0,0,11,22
1,17.8,24.9,0.0,7.8,9.1,5.0,43.0,7.0,9.0,24.0,28.0,53.0,47.0,1013.8,1013.1,7.0,7.0,21.1,22.3,0,0,11,23
1,15.5,30.8,0.0,7.2,6.7,9.0,63.0,15.0,8.0,35.0,35.0,53.0,31.0,1014.1,1008.0,7.0,2.0,21.0,30.4,0,1,11,24
1,16.8,28.2,2.0,11.4,13.2,12.0,44.0,11.0,9.0,13.0,28.0,53.0,44.0,1015.9,1015.0,1.0,2.0,22.3,25.7,1,0,11,25
1,15.2,30.1,0.0,7.0,12.7,4.0,35.0,12.0,6.0,17.0,22.0,56.0,50.0,1015.4,1010.3,3.0,1.0,24.0,26.9,0,0,11,26
1,13.6,25.9,0.0,7.6,9.7,0.0,52.0,4.0,3.0,15.0,28.0,69.0,53.0,1004.15,1002.4,7.0,4.0,20.0,23.9,0,1,11,27
1,14.2,22.0,2.0,5.8,5.5,1.0,70.0,1.0,0.0,28.0,43.5,84.0,63.0,1004.15,1001.15,7.0,7.0,17.1,20.7,1,1,11,28
1,12.5,19.2,2.0,6.4,9.2,2.0,70.0,6.0,4.0,35.0,37.0,51.0,47.0,1007.5,1009.3,5.0,5.0,17.0,18.1,1,1,11,29
1,13.2,20.5,1.4,5.8,8.5,5.0,59.0,7.0,9.0,24.0,28.0,50.0,39.0,1015.5,1016.3,7.0,3.0,17.0,19.0,1,0,11,30
1,24.3,32.0,0.0,10.0,8.5,1.0,37.0,2.0,3.0,13.0,19.0,61.0,61.0,1009.1,1009.1,1.0,5.0,29.3,28.7,0,0,1,1
1,21.7,28.6,0.0,8.0,11.4,9.0,37.0,6.0,6.0,11.0,19.0,61.0,44.0,1013.2,1011.3,4.0,2.0,24.9,28.0,0,0,1,2
1,16.2,26.9,0.0,9.8,11.2,5.0,48.0,6.0,6.0,24.0,28.0,55.0,58.0,1012.8,1011.1,6.0,7.0,23.9,24.3,0,0,1,3
1,14.2,26.1,0.0,8.0,12.4,5.0,54.0,7.0,6.0,24.0,30.0,45.0,38.0,1014.9,1012.7,4.0,0.0,21.2,25.4,0,0,1,4
1,12.7,37.9,0.0,8.2,13.2,15.0,41.0,15.0,9.0,24.0,22.0,38.0,20.0,1012.6,1007.4,0.0,0.0,25.7,35.6,0,0,1,5
1,21.2,34.1,0.0,12.0,6.0,3.0,54.0,3.0,5.0,26.0,15.0,52.0,48.0,1010.5,1010.3,8.0,5.0,30.8,30.6,0,1,1,6
1,23.4,37.7,2.0,5.2,3.3,11.0,43.0,14.0,13.0,7.0,17.0,85.0,38.0,1012.6,1009.8,7.0,3.0,25.6,37.1,1,0,1,7
1,25.3,39.4,0.4,6.6,9.2,11.0,50.0,15.0,6.0,9.0,30.0,34.0,55.0,1011.0,1008.8,5.0,7.0,32.8,32.0,0,0,1,8
1,22.3,28.2,0.0,11.2,11.8,9.0,52.0,8.0,9.0,30.0,37.0,59.0,49.0,1010.0,1008.4,7.0,1.0,25.3,25.8,0,0,1,9
1,13.0,27.4,0.0,8.8,13.1,8.0,52.0,11.0,9.0,20.0,31.0,48.0,44.0,1010.7,1007.4,3.0,1.0,22.7,26.1,0,0,1,10
1,16.0,30.4,0.0,9.8,12.8,15.0,52.0,14.0,6.0,11.0,26.0,47.0,38.0,1011.5,1007.8,2.0,1.0,22.6,29.1,0,0,1,11
1,20.2,34.2,0.0,9.4,10.4,14.0,59.0,12.0,14.0,31.0,19.0,42.0,30.0,1009.8,1007.2,2.0,4.0,25.4,32.7,0,0,1,12
1,22.1,28.5,0.0,10.2,0.4,15.0,52.0,12.0,13.0,31.0,28.0,59.0,57.0,1012.2,1009.9,7.0,8.0,24.7,26.3,0,0,1,13
1,21.8,37.4,0.6,4.2,12.3,8.0,39.0,9.0,11.0,19.0,7.0,60.0,39.0,1009.0,1005.9,5.0,7.0,28.3,36.6,0,0,1,14
1,27.8,33.7,0.0,9.2,12.4,14.0,39.0,0.0,4.0,17.0,20.0,50.0,59.0,1007.7,1006.8,6.0,5.0,31.9,31.2,0,0,1,15
1,21.0,27.6,0.0,8.8,6.9,0.0,54.0,0.0,3.0,31.0,24.0,62.0,85.0,1008.2,1008.1,7.0,7.0,26.1,24.2,0,0,1,16
1,19.0,26.0,0.2,7.2,12.7,8.0,54.0,8.0,9.0,31.0,37.0,34.0,33.0,1016.2,1015.1,7.0,1.0,22.2,24.2,0,0,1,17
1,14.2,30.1,0.0,10.8,13.1,15.0,54.0,15.0,15.0,24.0,19.0,45.0,21.0,1020.0,1014.6,2.0,0.0,19.9,28.2,0,0,1,18
1,16.5,33.8,0.0,9.4,12.9,13.0,52.0,15.0,3.0,30.0,24.0,44.0,27.0,1015.9,1010.9,0.0,0.0,23.3,31.4,0,0,1,19
1,13.8,35.9,0.0,10.2,13.2,5.0,37.0,9.0,4.0,17.0,26.0,28.0,26.0,1010.3,1007.9,0.0,0.0,29.6,33.3,0,0,1,20
1,18.6,32.9,0.0,11.4,13.0,15.0,50.0,11.0,9.0,9.0,30.0,45.0,34.0,1012.8,1010.1,0.0,0.0,25.1,31.5,0,0,1,21
1,18.0,36.1,0.0,10.8,13.1,15.0,48.0,15.0,9.0,15.0,17.0,44.0,14.0,1012.8,1008.3,1.0,0.0,24.0,35.7,0,0,1,22
1,17.3,29.7,0.0,11.0,13.0,9.0,48.0,7.0,9.0,17.0,28.0,45.0,40.0,1008.1,1007.4,1.0,1.0,26.2,28.2,0,0,1,23
1,14.3,29.7,0.0,9.2,12.5,9.0,50.0,10.0,6.0,17.0,35.0,56.0,35.0,1016.8,1014.7,2.0,0.0,21.3,27.8,0,0,1,24
1,16.1,32.1,0.0,11.0,13.1,15.0,56.0,15.0,6.0,22.0,28.0,37.0,24.0,1021.5,1017.4,0.0,0.0,21.5,30.2,0,0,1,25
1,13.8,35.4,0.0,11.0,13.1,14.0,43.0,12.0,9.0,22.0,26.0,31.0,17.0,1020.5,1017.2,0.0,0.0,26.0,34.6,0,0,1,26
1,20.1,36.2,0.0,11.2,13.1,13.0,56.0,14.0,8.0,17.0,9.0,39.0,21.0,1021.3,1018.1,0.0,5.0,25.8,34.4,0,0,1,27
1,16.5,32.4,0.0,11.8,13.1,13.0,57.0,15.0,15.0,33.0,13.0,43.0,17.0,1023.6,1019.8,0.0,0.0,22.1,31.3,0,0,1,28
1,17.8,32.8,0.0,10.8,13.0,15.0,46.0,12.0,9.0,28.0,31.0,31.0,23.0,1021.3,1017.7,0.0,0.0,24.9,30.6,0,0,1,29
1,17.2,34.1,0.0,11.0,13.0,7.0,43.0,12.0,6.0,13.0,30.0,29.0,32.0,1019.2,1017.0,0.0,1.0,25.8,32.2,0,0,1,30
1,17.1,34.8,0.0,11.2,13.0,13.0,65.0,12.0,14.0,35.0,24.0,41.0,13.0,1023.0,1019.3,1.0,3.0,22.9,33.7,0,0,1,31
1,18.9,34.0,0.0,10.2,11.8,15.0,44.0,15.0,14.0,31.0,24.0,37.0,22.0,1008.8,1004.7,1.0,1.0,25.6,33.4,0,0,3,1
1,17.1,28.5,0.0,10.4,12.0,4.0,37.0,2.0,4.0,7.0,24.0,56.0,47.0,1008.9,1006.0,1.0,1.0,22.1,26.7,0,0,3,2
1,15.9,30.6,0.0,7.6,12.0,5.0,35.0,1.0,4.0,13.0,19.0,50.0,39.0,1007.1,1004.0,0.0,1.0,25.5,28.8,0,0,3,3
1,17.7,26.9,0.6,6.4,8.5,5.0,39.0,4.0,6.0,11.0,19.0,87.0,46.0,1006.2,1006.4,7.0,4.0,22.4,26.0,0,1,3,4
1,13.0,27.3,1.4,5.8,8.0,5.0,33.0,1.0,9.0,13.0,20.0,64.0,38.0,1012.0,1010.7,5.0,1.0,22.0,26.3,1,0,3,5
1,13.0,32.1,0.0,4.8,11.6,12.0,43.0,14.0,9.0,15.0,28.0,53.0,39.0,1015.8,1012.7,1.0,1.0,24.0,30.2,0,0,3,6
1,18.2,32.7,0.0,8.8,12.0,13.0,46.0,12.0,10.0,20.0,17.0,51.0,24.0,1017.7,1013.4,1.0,0.0,23.7,32.2,0,0,3,7
1,18.0,33.4,0.0,9.2,11.7,15.0,50.0,15.0,7.0,30.0,13.0,54.0,26.0,1016.4,1012.3,0.0,0.0,23.1,32.6,0,0,3,8
1,19.1,35.2,0.0,9.2,7.8,15.0,59.0,12.0,14.0,26.0,17.0,52.0,22.0,1015.0,1011.0,7.0,2.0,23.1,35.1,0,0,3,9
1,23.1,31.2,0.0,9.2,0.3,14.0,44.0,12.0,3.0,19.0,19.0,42.0,36.0,1010.2,1008.1,7.0,7.0,26.6,29.9,0,1,3,10
1,20.1,27.4,2.0,3.4,9.5,8.0,56.0,14.0,9.0,7.0,33.0,78.0,49.0,1008.8,1009.2,7.0,4.0,23.5,26.8,1,1,3,11
1,11.0,25.9,1.2,6.8,11.5,12.0,46.0,13.0,10.0,24.0,24.0,43.0,22.0,1021.7,1018.6,1.0,0.0,17.5,25.7,1,0,3,12
1,14.3,28.8,0.0,8.0,11.2,15.0,59.0,12.0,14.0,31.0,24.0,41.0,22.0,1022.2,1016.8,0.0,1.0,19.1,27.4,0,0,3,13
1,16.9,23.0,0.4,8.4,0.1,15.0,37.0,14.0,14.0,13.0,24.0,66.0,93.0,1014.8,1011.6,7.0,7.0,17.3,16.8,0,1,3,14
1,14.9,29.7,2.0,2.4,7.7,15.0,56.0,12.0,6.0,26.0,17.0,69.0,54.0,1010.9,1010.5,4.0,4.0,22.8,28.6,1,0,3,15
1,19.8,29.8,0.0,6.6,9.8,15.0,63.0,11.0,14.0,11.0,24.0,60.0,43.0,1017.8,1015.0,3.0,3.0,22.9,29.4,0,0,3,16
1,20.5,31.7,0.0,7.2,11.1,15.0,52.0,13.0,6.0,7.0,26.0,65.0,53.0,1016.7,1013.3,1.0,2.0,24.8,28.9,0,0,3,17
1,17.3,30.9,0.0,6.8,10.2,4.0,31.0,15.0,4.0,7.0,24.0,66.0,58.0,1013.7,1011.5,5.0,3.0,24.8,28.8,0,0,3,18
1,17.9,30.0,0.0,5.8,7.8,8.0,37.0,1.0,4.0,11.0,20.0,85.0,54.0,1012.7,1010.6,7.0,7.0,21.4,28.4,0,0,3,19
1,18.6,25.5,0.0,6.4,1.6,8.0,39.0,10.0,9.0,22.0,26.0,66.0,52.0,1019.2,1017.5,7.0,8.0,21.3,23.9,0,0,3,20
1,16.4,24.7,0.0,4.2,9.8,8.0,39.0,15.0,6.0,9.0,24.0,51.0,45.0,1019.5,1015.8,3.0,1.0,20.3,23.1,0,0,3,21
1,12.8,26.7,0.0,6.8,11.2,9.0,41.0,14.0,4.0,15.0,26.0,45.0,42.0,1020.2,1016.4,1.0,1.0,19.3,24.5,0,0,3,22
1,9.4,26.1,0.0,6.2,11.2,9.0,39.0,10.0,9.0,15.0,28.0,51.0,41.0,1020.8,1017.4,1.0,1.0,20.6,25.1,0,0,3,23
1,9.5,28.2,0.0,7.0,9.9,9.0,37.0,10.0,6.0,6.0,24.0,60.0,42.0,1018.4,1013.1,0.0,1.0,19.2,27.3,0,0,3,24
1,10.4,24.6,0.0,4.6,3.7,9.0,39.0,10.0,9.0,20.0,24.0,67.0,65.0,1007.6,1004.6,3.0,7.0,20.2,22.1,0,1,3,25
1,12.6,20.4,2.0,4.2,7.6,8.0,56.0,10.0,8.0,35.0,26.0,88.0,45.0,1009.9,1012.6,6.0,4.0,13.9,18.9,1,0,3,26
1,6.2,23.6,0.0,4.4,10.1,5.0,39.0,14.0,7.0,6.0,17.0,61.0,35.0,1023.1,1021.6,1.0,3.0,16.0,22.9,0,0,3,27
1,10.6,25.3,0.0,4.6,10.9,15.0,43.0,12.0,8.0,28.0,13.0,51.0,30.0,1028.5,1023.9,0.0,1.0,18.0,25.1,0,0,3,28
1,12.4,27.3,0.0,5.2,11.1,14.0,43.0,12.0,9.0,26.0,20.0,56.0,36.0,1024.0,1019.5,0.0,1.0,20.5,26.7,0,0,3,29
1,14.0,28.0,0.0,6.4,11.2,5.0,33.0,12.0,6.0,24.0,22.0,57.0,40.0,1021.6,1018.6,1.0,1.0,20.3,27.2,0,0,3,30
1,13.0,30.2,0.0,4.8,11.1,14.0,37.0,12.0,11.0,24.0,11.0,50.0,25.0,1021.0,1017.6,0.0,1.0,20.4,29.3,0,0,3,31
1,16.5,31.8,0.0,7.2,11.0,14.0,33.0,12.0,7.0,20.0,17.0,38.0,17.0,1019.9,1016.8,0.0,1.0,22.5,31.4,0,0,4,1
1,15.0,32.0,0.0,7.6,10.9,15.0,39.0,15.0,11.0,24.0,15.0,35.0,19.0,1019.4,1015.2,1.0,1.0,22.8,31.5,0,0,4,2
1,16.8,34.3,0.0,7.6,10.5,14.0,43.0,12.0,5.0,20.0,13.0,34.0,25.0,1016.0,1012.9,1.0,1.0,25.4,34.0,0,0,4,3
1,18.3,36.3,0.0,6.2,9.2,14.0,37.0,9.0,3.0,17.0,22.0,34.0,27.0,1014.7,1012.1,5.0,8.0,29.4,32.7,0,0,4,4
1,16.3,27.7,0.0,5.8,10.0,5.0,37.0,10.0,6.0,9.0,22.0,73.0,43.0,1016.4,1015.5,4.0,2.0,23.3,26.6,0,0,4,5
1,17.1,28.9,0.0,6.8,10.5,12.0,44.0,14.0,10.0,22.0,24.0,57.0,38.0,1019.8,1016.3,3.0,6.0,23.1,27.5,0,0,4,6
1,18.0,31.5,0.0,7.0,9.8,12.0,43.0,15.0,14.0,26.0,11.0,61.0,31.0,1018.5,1013.8,1.0,1.0,21.2,31.1,0,0,4,7
1,19.1,37.7,0.0,5.8,10.2,14.0,41.0,9.0,4.0,17.0,20.0,33.0,22.0,1015.5,1013.0,1.0,3.0,28.7,34.4,0,0,4,8
1,14.4,34.5,0.0,7.0,10.4,9.0,30.0,11.0,6.0,6.0,19.0,47.0,36.0,1016.4,1014.0,1.0,1.0,24.6,31.1,0,0,4,9
1,17.5,36.1,0.0,5.0,7.3,5.0,30.0,14.0,4.0,6.0,11.0,48.0,16.0,1014.8,1012.2,6.0,7.0,26.2,35.4,0,0,4,10
1,21.1,36.5,0.0,6.8,5.3,10.0,50.0,9.0,7.0,17.0,20.0,40.0,36.0,1012.5,1011.6,3.0,8.0,28.0,29.5,0,0,4,11
1,21.4,24.5,0.0,4.8,0.0,13.0,33.0,14.0,14.0,13.0,15.0,58.0,76.0,1015.7,1014.7,8.0,8.0,23.9,23.2,0,1,4,12
1,19.3,27.4,1.8,1.6,0.4,6.0,31.0,8.0,10.0,9.0,19.0,76.0,47.0,1016.4,1013.9,7.0,7.0,22.0,27.1,1,0,4,13
1,20.6,28.3,0.0,1.4,4.4,5.0,37.0,11.0,7.0,13.0,13.0,66.0,55.0,1017.0,1014.2,7.0,8.0,23.6,27.7,0,0,4,14
1,19.7,28.3,0.0,2.4,4.4,4.0,28.0,3.0,9.0,6.0,13.0,68.0,60.0,1015.7,1012.8,6.0,8.0,24.4,25.8,0,0,4,15
1,19.5,26.0,0.0,3.8,2.0,2.0,30.0,15.0,4.0,7.0,17.0,85.0,64.0,1014.7,1013.4,7.0,6.0,21.7,25.1,0,0,4,16
1,18.7,26.9,0.0,2.6,4.2,11.0,30.0,12.0,3.0,13.0,7.0,76.0,50.0,1014.7,1011.8,8.0,7.0,21.0,26.3,0,0,4,17
1,15.1,25.6,0.0,2.4,2.8,14.0,28.0,1.0,4.0,11.0,13.0,82.0,53.0,1014.3,1012.3,7.0,7.0,20.7,25.2,0,0,4,18
1,17.4,27.0,1.0,2.0,5.5,8.0,30.0,12.0,4.0,7.0,15.0,80.0,51.0,1013.8,1013.1,7.0,7.0,21.0,25.2,0,0,4,19
1,13.6,22.9,0.4,3.0,7.8,9.0,43.0,10.0,7.0,20.0,30.0,78.0,47.0,1018.9,1017.8,3.0,7.0,18.0,20.5,0,0,4,20
1,10.4,22.2,0.0,5.4,4.4,4.0,43.0,1.0,4.0,17.0,22.0,64.0,43.0,1018.5,1015.8,7.0,7.0,16.2,20.9,0,1,4,21
1,14.9,23.0,2.0,6.4,7.4,5.0,30.0,3.0,9.0,7.0,19.0,89.0,48.0,1018.3,1017.3,3.0,4.0,18.0,22.8,1,0,4,22
1,9.6,24.6,0.0,2.0,9.8,4.0,30.0,9.0,8.0,13.0,13.0,70.0,43.0,1022.6,1019.9,1.0,3.0,17.9,23.9,0,0,4,23
1,9.9,28.4,0.0,2.8,4.7,14.0,30.0,12.0,15.0,17.0,9.0,55.0,31.0,1021.6,1017.2,8.0,7.0,18.5,26.9,0,0,4,24
1,16.5,27.9,0.0,4.4,0.4,14.0,37.0,9.0,12.0,22.0,13.0,39.0,28.0,1015.7,1012.8,7.0,7.0,22.0,27.5,0,0,4,25
1,15.3,25.5,0.0,2.6,10.3,15.0,37.0,4.0,6.0,9.0,20.0,72.0,54.0,1016.5,1015.6,2.0,3.0,21.7,24.5,0,0,4,26
1,11.7,25.3,0.0,3.4,8.1,4.0,30.0,3.0,6.0,7.0,20.0,71.0,56.0,1018.2,1016.1,1.0,6.0,18.6,23.6,0,0,4,27
1,11.6,24.8,0.0,2.6,9.9,9.0,31.0,10.0,7.0,15.0,19.0,70.0,35.0,1020.1,1017.8,3.0,1.0,19.3,24.2,0,0,4,28
1,13.3,24.6,0.0,6.2,8.7,9.0,30.0,12.0,9.0,17.0,15.0,65.0,39.0,1022.0,1018.9,7.0,7.0,16.6,23.9,0,0,4,29
1,15.1,30.2,0.0,4.6,7.9,4.0,33.0,12.0,6.0,17.0,20.0,53.0,45.0,1018.3,1014.5,7.0,5.0,19.5,26.8,0,0,4,30
1,13.5,26.9,0.0,2.6,1.3,1.0,39.0,3.0,1.0,17.0,26.0,71.0,34.0,1013.6,1010.1,8.0,7.0,18.2,26.5,0,1,5,1
1,16.8,23.2,2.0,5.0,6.4,1.0,52.0,1.0,4.0,22.0,24.0,90.0,63.0,1010.4,1010.4,7.0,7.0,18.3,21.4,1,1,5,2
1,10.7,22.9,2.0,5.4,8.5,7.0,28.0,10.0,10.0,11.0,13.0,81.0,50.0,1019.1,1018.2,1.0,2.0,17.5,22.3,1,0,5,3
1,11.2,23.4,0.0,1.0,9.0,15.0,37.0,15.0,13.0,24.0,17.0,67.0,45.0,1023.9,1019.3,4.0,2.0,18.1,22.9,0,0,5,4
1,12.7,25.3,0.0,3.6,8.0,15.0,37.0,12.0,12.0,26.0,6.0,70.0,49.0,1018.9,1015.6,7.0,7.0,18.2,24.8,0,0,5,5
1,13.9,22.4,0.0,1.8,2.0,8.0,26.0,3.0,6.0,11.0,15.0,82.0,59.0,1014.6,1011.3,7.0,7.0,16.5,22.0,0,0,5,6
1,13.7,24.6,0.0,2.2,9.2,0.0,33.0,1.0,1.0,15.0,19.0,74.0,49.0,1008.0,1003.1,3.0,7.0,17.8,22.8,0,1,5,7
1,16.5,21.6,2.0,4.6,4.0,5.0,70.0,1.0,2.0,24.0,41.0,91.0,53.0,1004.15,1001.15,7.0,7.0,17.4,18.8,1,1,5,8
1,13.0,20.8,2.0,4.0,6.3,2.0,63.0,7.0,0.0,22.0,35.0,76.0,51.0,1010.0,1009.1,5.0,6.0,15.9,20.0,1,1,5,9
1,12.8,19.7,2.0,3.4,7.7,5.0,57.0,12.0,4.0,7.0,28.0,64.0,51.0,1018.6,1018.0,3.0,4.0,16.7,18.6,1,1,5,10
1,11.5,20.1,2.0,2.4,7.0,7.0,41.0,13.0,8.0,11.0,26.0,79.0,43.0,1025.5,1025.4,7.0,3.0,15.7,19.4,1,0,5,11
1,5.5,21.0,0.0,1.6,7.6,15.0,22.0,3.0,15.0,7.0,11.0,75.0,50.0,1030.94,1028.75,0.0,7.0,14.0,20.2,0,0,5,12
1,7.6,20.8,0.0,2.2,8.3,11.0,37.0,12.0,14.0,15.0,22.0,73.0,45.0,1030.94,1026.2,2.0,5.0,14.8,19.8,0,0,5,13
1,10.5,21.9,0.0,3.2,9.2,14.0,39.0,12.0,11.0,22.0,15.0,62.0,38.0,1023.5,1018.8,4.0,1.0,14.9,21.4,0,0,5,14
1,10.3,22.8,0.0,2.4,9.5,14.0,30.0,12.0,5.0,19.0,11.0,56.0,35.0,1018.2,1014.4,1.0,1.0,15.2,22.4,0,0,5,15
1,11.2,22.8,0.0,2.6,4.6,3.0,46.0,3.0,2.0,20.0,11.0,39.0,50.0,1014.4,1011.5,7.0,7.0,18.9,21.4,0,1,5,16
1,11.9,20.0,2.0,2.0,6.2,9.0,35.0,3.0,6.0,11.0,22.0,84.0,46.0,1016.1,1016.1,2.0,7.0,16.1,19.3,1,0,5,17
1,9.5,20.5,0.2,3.6,4.4,14.0,20.0,10.0,6.0,9.0,13.0,87.0,48.0,1018.9,1014.9,7.0,5.0,13.9,19.6,0,0,5,18
1,8.0,21.9,0.0,1.2,9.2,3.0,31.0,9.0,3.0,11.0,15.0,73.0,42.0,1014.6,1010.0,1.0,1.0,14.8,20.9,0,1,5,19
1,11.1,19.4,2.0,1.2,7.2,15.0,41.0,9.0,10.0,13.0,20.0,82.0,49.0,1007.1,1007.8,5.0,4.0,14.3,18.3,1,0,5,20
1,6.0,21.5,0.0,1.4,9.2,15.0,37.0,10.0,7.0,6.0,13.0,80.0,42.0,1021.4,1020.5,0.0,1.0,13.2,21.3,0,0,5,21
1,5.8,22.0,0.0,2.4,9.1,11.0,26.0,3.0,5.0,13.0,6.0,76.0,46.0,1025.8,1023.0,1.0,6.0,14.2,20.7,0,0,5,22
