Country Code,Country,Restaurant Name,City,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Price range,Aggregate rating,Rating color,Rating text,Votes
1,3,3551,62,77.0580204,28.6183226,26,250,4,0,0,0,1,0.0,4,3,1.0986122886681098
1,3,3568,62,77.0599045,28.6226053,41,200,4,0,1,0,1,0.0,4,3,1.3862943611198906
1,3,4098,62,77.0485758,28.6206339,39,450,4,0,1,0,1,0.0,4,3,1.0986122886681098
1,3,4245,62,77.0608752,28.6211626,16,100,4,0,0,0,1,0.0,4,3,1.3862943611198906
1,3,4589,62,77.056812,28.622119,41,400,4,0,0,0,1,0.0,4,3,1.3862943611198906
1,3,4595,62,77.0570523,28.6218839,41,400,4,0,0,0,1,0.0,4,3,0.6931471805599453
1,3,4642,62,77.0611463,28.6231917,40,400,4,0,1,0,1,2.4,3,4,1.6094379124341003
1,3,678,62,77.2869436,28.6373178,13,450,4,0,0,0,1,2.6,2,0,3.5263605246161616
1,3,819,62,77.2862874,28.6367704,26,300,4,0,0,0,1,2.6,2,0,3.1780538303479458
1,3,1349,62,77.2862468,28.6367821,55,700,4,0,0,0,2,3.4,2,0,3.258096538021482
1,3,2220,62,77.2863589,28.6368388,8,400,4,0,0,0,1,3.3,2,0,3.258096538021482
1,3,2323,62,77.2859303,28.6367067,59,250,4,0,0,0,1,3.4,2,0,4.605170185988092
1,3,2563,62,77.2870265,28.6369816,16,450,4,0,0,0,1,2.8,2,0,2.0794415416798357
1,3,2838,62,77.2854132,28.637003,39,600,4,0,0,0,2,3.4,2,0,5.267858159063328
1,3,2919,62,77.2863408,28.6368424,22,250,4,0,1,0,1,3.0,2,0,3.6635616461296463
1,3,3252,62,77.2870265,28.6369816,40,400,4,0,0,0,1,2.8,2,0,1.791759469228055
1,3,3686,62,77.286309,28.6367759,23,250,4,0,0,0,1,2.5,2,0,2.9444389791664403
1,3,3975,62,77.2862019,28.6371001,2,500,4,0,1,0,2,2.5,2,0,5.099866427824199
1,3,4413,62,77.2870265,28.6369816,39,600,4,0,0,0,2,2.9,2,0,2.302585092994046
1,3,4531,62,77.2860812,28.6369762,49,600,4,0,1,0,2,2.5,2,0,4.48863636973214
1,3,2592,62,77.2867383,28.6367012,25,500,4,0,1,0,2,3.6,5,2,5.081404364984463
1,3,4621,62,77.2861742,28.6370758,13,350,4,0,1,0,1,3.9,5,2,4.574710978503383
1,3,23,62,77.2861642,28.6367213,23,350,4,0,0,0,1,2.3,3,4,3.828641396489095
1,3,2199,62,77.2862848,28.6368649,49,600,4,0,1,0,2,2.4,3,4,4.770684624465665
1,3,3152,62,77.286103,28.637001,34,1000,4,0,1,0,3,2.4,3,4,5.41610040220442
1,3,1833,62,77.1573156,28.5232091,16,600,4,0,1,0,2,3.4,2,0,5.988961416889864
1,3,3509,62,77.155416,28.5251312,61,600,4,0,1,0,2,2.8,2,0,4.897839799950911
1,3,240,62,77.1538189,28.5312664,6,350,4,0,1,0,1,3.7,5,2,5.517452896464707
1,3,778,62,77.168407,28.522112,19,1000,4,0,1,0,3,3.9,5,2,3.713572066704308
1,3,781,62,77.1710434,28.5194758,1,1000,4,0,1,0,3,3.8,5,2,6.429719478039138
1,3,1868,62,77.153852,28.5313867,19,800,4,0,1,0,2,3.7,5,2,5.10594547390058
1,3,2534,62,77.1517362,28.5336506,39,800,4,0,1,0,2,3.5,5,2,5.14166355650266
1,3,4201,62,77.1553898,28.5291446,13,1000,4,0,1,0,3,3.8,5,2,3.044522437723423
1,3,1807,62,77.1520605,28.5332879,16,650,4,0,1,0,2,4.1,1,5,5.159055299214529
1,3,1982,62,77.166526,28.519511,49,900,4,0,1,0,2,4.2,1,5,4.143134726391533
1,3,1170,62,77.156659,28.5250993,49,800,4,0,1,0,2,2.9,2,0,5.53338948872752
1,3,1349,62,77.1566714,28.5251629,55,700,4,0,0,0,2,2.8,2,0,4.983606621708336
1,3,3509,62,77.1566476,28.524981,61,600,4,0,0,0,2,3.3,2,0,4.477336814478207
1,3,3975,62,77.1561628,28.5250677,2,500,4,0,1,0,2,2.5,2,0,4.882801922586371
1,3,2101,62,77.1561251,28.5251233,1,500,4,0,1,0,2,3.6,5,2,5.627621113690637
1,3,240,62,77.15988658,28.56104814,6,350,4,0,1,0,1,3.2,2,0,3.1354942159291497
1,3,449,62,77.16407988,28.55705291,13,650,4,0,1,0,2,3.3,2,0,3.871201010907891
1,3,478,62,77.16369264,28.56517455,37,150,4,0,0,0,1,3.3,2,0,3.367295829986474
1,3,602,62,77.15966111,28.56100556,6,150,4,0,0,0,1,3.1,2,0,2.70805020110221
1,3,1009,62,77.16423243,28.55793018,16,400,4,0,0,0,1,3.4,2,0,3.044522437723423
1,3,1588,62,77.1624016,28.571381,4,250,4,0,0,0,1,3.1,2,0,2.302585092994046
1,3,1709,62,77.159666,28.561011,58,350,4,0,0,0,1,3.3,2,0,3.1780538303479458
1,3,1833,62,77.16311596,28.55760213,16,300,4,0,1,0,1,2.7,2,0,3.295836866004329
1,3,2865,62,77.1583987,28.5677118,49,600,4,0,0,0,2,3.1,2,0,3.4657359027997265
1,3,3322,62,77.15505794,28.56157466,7,400,4,0,1,0,1,3.2,2,0,3.367295829986474
1,3,3811,62,77.15976667,28.55818056,5,300,4,0,1,0,1,3.3,2,0,2.9444389791664403
1,3,4490,62,77.16321856,28.55788513,27,300,4,0,0,0,1,3.1,2,0,2.302585092994046
1,3,4515,62,77.16419167,28.55761667,23,200,4,0,0,0,1,3.3,2,0,3.713572066704308
1,3,65,62,77.15067118,28.52951508,17,300,4,0,1,0,1,3.5,5,2,3.6375861597263857
1,3,1119,62,77.164368,28.557223,13,600,4,0,0,0,2,3.6,5,2,4.394449154672439
1,3,1649,62,77.15496004,28.56139062,5,450,4,0,0,0,1,3.6,5,2,3.5553480614894135
1,3,1993,62,77.161681,28.572131,55,900,4,0,1,0,2,3.5,5,2,3.091042453358316
1,3,270,62,77.16367822,28.55747579,51,250,4,0,0,0,1,0.0,4,3,0.0
1,3,678,62,77.16442622,28.55736507,13,450,4,0,0,0,1,0.0,4,3,1.0986122886681098
1,3,1103,62,77.16460492,28.55747844,40,300,4,0,0,0,1,0.0,4,3,1.0986122886681098
1,3,1658,62,77.16341134,28.55748345,31,400,4,0,0,0,1,0.0,4,3,1.3862943611198906
1,3,2164,62,77.16429355,28.55870848,4,200,4,0,0,0,1,0.0,4,3,0.6931471805599453
1,3,2196,62,77.15520881,28.56118272,38,1000,4,0,0,0,3,0.0,4,3,1.0986122886681098
1,3,2527,62,77.16458414,28.55775173,53,200,4,0,0,0,1,0.0,4,3,0.6931471805599453
1,3,3184,62,77.16454,28.55811,5,500,4,0,0,0,2,0.0,4,3,0.6931471805599453
1,3,113,62,77.3175176,28.5997276,37,150,4,0,0,0,1,2.9,2,0,2.833213344056216
1,3,225,62,77.3176784,28.6001,60,350,4,0,0,0,1,3.0,2,0,3.4657359027997265
1,3,248,62,77.3062099,28.5892967,41,500,4,0,0,0,2,2.8,2,0,2.0794415416798357
1,3,338,62,77.30796732,28.59103534,40,400,4,0,0,0,1,3.2,2,0,2.6390573296152584
1,3,898,62,77.30650049,28.59154464,50,400,4,0,1,0,1,3.1,2,0,3.6109179126442243
1,3,1349,62,77.3021052,28.5891084,55,700,4,0,0,0,2,2.6,2,0,2.8903717578961645
1,3,1460,62,77.30853528,28.58950538,17,450,4,0,0,0,1,3.3,2,0,3.4965075614664802
1,3,1658,62,77.3205872,28.6002622,31,300,4,0,0,0,1,3.0,2,0,1.791759469228055
1,3,2242,62,77.3040391,28.5891093,49,350,4,0,0,0,1,3.3,2,0,3.4339872044851463
1,3,3088,62,77.3164521,28.6013457,41,550,4,0,0,0,2,2.9,2,0,2.70805020110221
1,3,3255,62,77.3145157,28.601793,40,200,4,0,0,0,1,2.9,2,0,1.6094379124341003
1,3,3411,62,77.3203951,28.6000397,57,400,4,0,0,0,1,2.9,2,0,2.3978952727983707
1,3,4066,62,77.3226158,28.6011417,36,100,4,0,0,0,1,3.1,2,0,2.833213344056216
1,3,4203,62,77.31136166,28.59819588,4,200,4,0,0,0,1,3.0,2,0,1.6094379124341003
1,3,4261,62,77.30725687,28.59087872,26,400,4,0,1,0,1,3.7,5,2,3.4965075614664802
1,3,94,62,77.3071359,28.5908127,40,300,4,0,0,0,1,0.0,4,3,1.3862943611198906
1,3,117,62,77.3143328,28.6017649,21,150,4,0,0,0,1,0.0,4,3,0.0
1,3,117,62,77.30720289,28.59080159,37,100,4,0,0,0,1,0.0,4,3,0.0
1,3,177,62,77.3078976,28.5901234,52,300,4,0,0,0,1,0.0,4,3,0.0
1,3,244,62,77.3066274,28.5914444,40,200,4,0,0,0,1,0.0,4,3,0.0
1,3,254,62,77.3062381,28.5891961,40,100,4,0,0,0,1,0.0,4,3,0.0
1,3,271,62,77.3074392,28.5908336,40,150,4,0,0,0,1,0.0,4,3,0.0
1,3,531,62,77.3159908,28.601005,40,250,4,0,0,0,1,0.0,4,3,0.0
1,3,695,62,77.3057921,28.5923035,40,100,4,0,0,0,1,0.0,4,3,1.0986122886681098
1,3,714,62,77.312519,28.6021139,16,350,4,0,0,0,1,0.0,4,3,0.6931471805599453
1,3,733,62,77.3097342,28.59794885,4,350,4,0,0,0,1,0.0,4,3,0.6931471805599453
1,3,792,62,77.315899,28.600942,23,300,4,0,0,0,1,0.0,4,3,1.3862943611198906
1,3,1454,62,77.3085095,28.5893763,40,50,4,0,0,0,1,0.0,4,3,0.0
1,3,1531,62,77.3222402,28.6013619,17,250,4,0,0,0,1,0.0,4,3,0.0
1,3,1552,62,77.3206228,28.6002914,63,150,4,0,0,0,1,0.0,4,3,1.0986122886681098
1,3,2234,62,77.30728882,28.5915558,49,500,4,0,0,0,2,0.0,4,3,0.0
1,3,2235,62,77.30676837,28.59133326,38,400,4,0,0,0,1,0.0,4,3,0.0
1,3,2905,62,77.3071878,28.5908905,40,500,4,0,0,0,2,0.0,4,3,0.0
1,3,2968,62,77.30620712,28.5890838,40,400,4,0,0,0,1,0.0,4,3,0.0
1,3,3415,62,77.31154975,28.59744877,4,400,4,0,0,0,1,0.0,4,3,0.6931471805599453
1,3,3423,62,77.30837971,28.58980772,10,150,4,0,0,0,1,0.0,4,3,0.0
1,3,3472,62,77.3065745,28.5914473,40,200,4,0,0,0,1,0.0,4,3,0.0
1,3,3626,62,77.305843,28.5923018,54,400,4,0,0,0,1,0.0,4,3,0.0
1,3,3643,62,77.3080751,28.5897432,9,150,4,0,0,0,1,0.0,4,3,0.0
1,3,3736,62,77.3033247,28.5891562,41,200,4,0,0,0,1,0.0,4,3,0.6931471805599453
1,3,3867,62,77.30764378,28.59086665,40,150,4,0,0,0,1,0.0,4,3,0.0
1,3,3887,62,77.3224363,28.6014833,59,200,4,0,0,0,1,0.0,4,3,1.0986122886681098
1,3,3899,62,77.30622523,28.5890367,9,100,4,0,0,0,1,0.0,4,3,0.0
1,3,4046,62,77.3068428,28.59118048,63,50,4,0,0,0,1,0.0,4,3,0.0
1,3,4370,62,77.3078541,28.5899346,51,100,4,0,0,0,1,0.0,4,3,0.6931471805599453
1,3,4490,62,77.304436,28.583353,27,300,4,0,0,0,1,0.0,4,3,0.0
1,3,4734,62,77.3080954,28.58927604,10,150,4,0,0,0,1,0.0,4,3,0.0
1,3,572,62,77.2023857,28.6895227,16,300,4,0,0,0,1,3.1,2,0,3.258096538021482
1,3,1816,62,77.197804,28.6921294,40,300,4,0,0,0,1,3.4,2,0,3.784189633918261
1,3,2815,62,77.1965012,28.6928555,16,300,4,0,0,0,1,3.1,2,0,2.3978952727983707
1,3,3076,62,77.201128,28.6916414,32,200,4,0,0,0,1,3.0,2,0,2.833213344056216
1,3,3428,62,77.201667,28.6899018,41,500,4,0,1,0,2,3.4,2,0,5.1298987149230735
1,3,3434,62,77.2011936,28.6918964,23,200,4,0,1,0,1,3.3,2,0,2.5649493574615367
1,3,3740,62,77.2016171,28.6898007,60,350,4,0,0,0,1,3.3,2,0,3.332204510175204
1,3,3808,62,77.2012294,28.6909462,40,200,4,0,0,0,1,2.9,2,0,2.995732273553991
1,3,4069,62,77.2011834,28.6901314,41,400,4,0,1,0,1,3.1,2,0,2.772588722239781
1,3,652,62,77.2013077,28.6910317,12,300,4,0,0,0,1,3.8,5,2,4.74493212836325
1,3,1063,62,77.2012817,28.6914056,23,250,4,0,1,0,1,3.5,5,2,4.189654742026425
1,3,2134,62,77.2036388,28.6949624,40,400,4,0,0,0,1,3.6,5,2,5.752572638825633
1,3,3784,62,77.2042723,28.6924796,63,150,4,0,0,0,1,3.5,5,2,3.332204510175204
1,3,4459,62,77.201128,28.6919997,23,200,4,0,1,0,1,4.4,1,5,5.099866427824199
1,3,1620,62,77.3103529,28.6580412,49,300,4,0,0,0,1,3.4,2,0,2.995732273553991
1,3,9,62,77.0796054,28.6384984,49,250,4,0,0,0,1,3.3,2,0,2.772588722239781
1,3,652,62,77.0700473,28.6282838,12,300,4,0,0,0,1,3.4,2,0,3.367295829986474
1,3,663,62,77.0698926,28.628157,40,150,4,0,0,0,1,2.8,2,0,2.70805020110221
1,3,671,62,77.07604811,28.6390282,13,400,4,0,0,0,1,3.0,2,0,3.7376696182833684
1,3,678,62,77.0764578,28.6294177,13,450,4,0,0,0,1,3.0,2,0,2.833213344056216
1,3,742,62,77.06883967,28.63507537,4,200,4,0,0,0,1,2.7,2,0,2.4849066497880004
1,3,784,62,77.0743745,28.6389086,41,500,4,0,0,0,2,2.6,2,0,3.044522437723423
1,3,835,62,77.0798778,28.6420433,38,400,4,0,0,0,1,3.3,2,0,4.02535169073515
1,3,851,62,77.0791934,28.6459296,23,350,4,0,0,0,1,2.9,2,0,1.9459101490553132
1,3,915,62,77.0701624,28.6445722,4,400,4,0,0,0,1,3.0,2,0,1.9459101490553132
1,3,962,62,77.07597736,28.63884135,18,750,4,0,0,0,2,3.2,2,0,3.044522437723423
1,3,1230,62,77.0710682,28.6365514,40,350,4,0,0,0,1,2.6,2,0,3.8066624897703196
1,3,1465,62,77.06846483,28.6322224,54,600,4,0,1,0,2,3.1,2,0,1.791759469228055
1,3,1677,62,77.0789309,28.6385677,63,100,4,0,0,0,1,3.3,2,0,3.295836866004329
1,3,1841,62,77.0698926,28.6440984,16,300,4,0,0,0,1,3.3,2,0,3.091042453358316
1,3,2003,62,77.0792678,28.638455,16,300,4,0,0,0,1,3.4,2,0,3.5263605246161616
1,3,2178,62,77.06992965,28.62748827,26,500,4,0,0,0,2,2.6,2,0,3.5263605246161616
1,3,2562,62,77.0756895,28.6431503,40,200,4,0,0,0,1,3.0,2,0,2.3978952727983707
1,3,2580,62,77.071162,28.6429129,40,350,4,0,1,0,1,2.8,2,0,3.4657359027997265
1,3,3031,62,77.074213,28.6392656,18,600,4,0,0,0,2,2.8,2,0,3.044522437723423
1,3,3085,62,77.0797403,28.6419595,38,300,4,0,0,0,1,3.1,2,0,2.5649493574615367
1,3,3159,62,77.06778422,28.62786555,55,650,4,0,0,0,2,3.1,2,0,3.2188758248682006
1,3,3172,62,77.0792789,28.6425242,7,350,4,0,1,0,1,2.7,2,0,3.8066624897703196
1,3,3399,62,77.0782115,28.6384983,40,350,4,0,0,0,1,3.3,2,0,2.772588722239781
1,3,3411,62,77.0795111,28.6385334,57,400,4,0,0,0,1,3.1,2,0,2.8903717578961645
1,3,3520,62,77.0707437,28.64041091,18,400,4,0,0,0,1,2.8,2,0,3.6375861597263857
1,3,3572,62,77.0792261,28.6422953,59,250,4,0,0,0,1,3.2,2,0,2.3978952727983707
1,3,3580,62,77.0765052,28.638646,57,300,4,0,0,0,1,3.2,2,0,2.302585092994046
1,3,3655,62,77.06975497,28.62759745,49,400,4,0,0,0,1,3.1,2,0,3.1780538303479458
1,3,3661,62,77.0751536,28.6392198,51,550,4,0,0,0,2,3.4,2,0,3.1780538303479458
1,3,3669,62,77.0739295,28.63949696,16,450,4,0,0,0,1,2.8,2,0,2.4849066497880004
1,3,3743,62,77.0600536,28.6358966,36,100,4,0,0,0,1,3.0,2,0,1.6094379124341003
1,3,3810,62,77.0771773,28.6385328,21,100,4,0,0,0,1,3.0,2,0,1.6094379124341003
1,3,3877,62,77.0698477,28.6275705,60,350,4,0,0,0,1,3.3,2,0,3.7612001156935624
1,3,3882,62,77.0765725,28.6387222,59,250,4,0,0,0,1,3.4,2,0,3.58351893845611
1,3,3975,62,77.0751965,28.63885695,2,500,4,0,1,0,2,2.6,2,0,3.367295829986474
1,3,4102,62,77.0588879,28.6354403,4,200,4,0,0,0,1,3.2,2,0,2.8903717578961645
1,3,4224,62,77.07022168,28.63504182,16,600,4,0,0,0,2,3.4,2,0,3.295836866004329
1,3,4490,62,77.069947,28.6274498,27,300,4,0,0,0,1,3.1,2,0,2.0794415416798357
1,3,4718,62,77.0784813,28.6386139,63,100,4,0,0,0,1,2.6,2,0,3.7612001156935624
1,3,454,62,77.079298,28.6425617,30,300,4,0,0,0,1,3.5,5,2,3.6109179126442243
1,3,3271,62,77.069463,28.6284455,48,700,4,0,0,0,2,3.5,5,2,4.04305126783455
1,3,614,62,77.0761542,28.6331243,13,600,4,0,0,0,2,0.0,4,3,1.3862943611198906
1,3,1514,62,77.0742061,28.63927361,17,300,4,0,0,0,1,0.0,4,3,0.6931471805599453
1,3,3081,62,77.0709719,28.6403518,7,200,4,0,0,0,1,0.0,4,3,1.3862943611198906
1,3,4664,62,77.0743071,28.6390833,18,600,4,0,1,0,2,2.3,3,4,3.295836866004329
1,3,302,62,77.318175,28.67132778,16,350,4,0,0,0,1,2.8,2,0,2.70805020110221
1,3,431,62,77.318925,28.67130833,36,100,4,0,0,0,1,2.9,2,0,1.791759469228055
1,3,1635,62,77.31211167,28.66965416,41,450,4,0,1,0,1,3.3,2,0,4.74493212836325
1,3,2314,62,77.31173314,28.66981271,23,200,4,0,0,0,1,3.2,2,0,2.5649493574615367
1,3,2403,62,77.31214788,28.66857042,18,400,4,0,0,0,1,3.0,2,0,1.9459101490553132
1,3,2811,62,77.31825527,28.66722898,17,300,4,0,0,0,1,3.3,2,0,2.5649493574615367
1,3,3210,62,77.21,28.63,7,450,4,0,0,0,1,3.1,2,0,1.791759469228055
1,3,3377,62,77.31825426,28.67116736,7,400,4,0,0,0,1,2.5,2,0,3.9512437185814275
1,3,3497,62,77.31819056,28.67121678,17,400,4,0,0,0,1,3.3,2,0,3.091042453358316
1,3,3801,62,77.30861206,28.66011757,4,400,4,0,0,0,1,3.2,2,0,2.3978952727983707
1,3,4251,62,77.31204974,28.66952381,61,400,4,0,0,0,1,2.9,2,0,1.6094379124341003
1,3,496,62,77.31217302,28.66934292,41,500,4,0,1,0,2,3.5,5,2,3.6375861597263857
1,3,1513,62,77.3174241,28.6601382,18,800,4,0,1,0,2,3.6,5,2,4.844187086458591
1,3,3521,62,77.31206504,28.66910046,18,300,4,0,1,0,1,3.6,5,2,3.58351893845611
1,3,4546,62,77.31226757,28.66815358,41,600,4,0,0,0,2,3.6,5,2,5.1298987149230735
1,3,891,62,77.31822677,28.667041,23,200,4,0,0,0,1,0.0,4,3,0.0
1,3,2090,62,77.3121633,28.66982713,36,300,4,0,0,0,1,0.0,4,3,0.0
1,3,2705,62,77.31812015,28.67132945,16,150,4,0,0,0,1,0.0,4,3,0.0
1,3,2851,62,77.312115,28.669247,23,100,4,0,0,0,1,0.0,4,3,0.0
1,3,3000,62,77.31192157,28.66958297,4,300,4,0,0,0,1,0.0,4,3,0.0
1,3,3477,62,77.31203791,28.66984331,21,300,4,0,0,0,1,0.0,4,3,0.6931471805599453
1,3,3603,62,77.31213246,28.66842304,4,200,4,0,0,0,1,0.0,4,3,0.0
1,3,3881,62,77.31824689,28.66696569,59,250,4,0,0,0,1,0.0,4,3,0.0
1,3,4008,62,77.31827103,28.67126826,51,300,4,0,0,0,1,0.0,4,3,0.0
1,3,4527,62,77.31820431,28.67148683,5,250,4,0,0,0,1,0.0,4,3,0.0
1,3,4087,62,77.31220789,28.66945735,41,300,4,0,1,0,1,2.4,3,4,2.3978952727983707
1,3,288,62,77.1648729,28.6815855,40,300,4,0,0,0,1,2.6,2,0,2.995732273553991
1,3,951,62,77.1633809,28.6797201,30,200,4,0,0,0,1,0.0,4,3,0.0
1,3,952,62,77.1636597,28.6792749,16,200,4,0,0,0,1,0.0,4,3,0.0
1,3,23,62,77.080281,28.6299004,23,350,4,0,0,0,1,3.4,2,0,4.465908118654584
1,3,3975,62,77.0795544,28.6301884,2,500,4,0,1,0,2,2.1,3,4,5.030437921392435
1,3,2101,62,77.1689845,28.6455224,1,500,4,0,1,0,2,3.4,2,0,4.465908118654584
1,3,2668,62,77.1639289,28.6495338,40,400,4,0,0,0,1,3.5,5,2,5.37989735354046
1,3,2755,62,77.1689671,28.6454168,23,400,4,0,1,0,1,3.7,5,2,4.430816798843313
1,3,2208,62,77.1647873,28.6522346,17,400,4,0,1,0,1,4.1,1,5,6.198478716492308
1,3,2220,62,77.12179529,28.5503472,8,400,4,0,0,0,1,3.1,2,0,1.791759469228055
1,3,3975,62,77.12142371,28.54989546,2,500,4,0,1,0,2,3.1,2,0,3.258096538021482
1,3,4689,62,77.12179529,28.5503472,16,350,4,0,0,0,1,3.1,2,0,2.1972245773362196
1,3,318,62,77.12178456,28.55041317,16,500,4,0,0,0,2,0.0,4,3,1.3862943611198906
1,3,692,62,77.12179529,28.5503472,23,600,4,0,0,0,2,0.0,4,3,1.3862943611198906
1,3,2168,62,77.12142371,28.54989546,39,1000,4,0,0,0,3,0.0,4,3,0.6931471805599453
1,3,2229,62,77.12179529,28.5503472,39,650,4,0,0,0,2,0.0,4,3,1.0986122886681098
1,3,3153,62,77.12142371,28.54989546,34,800,4,0,0,0,2,0.0,4,3,0.0
1,3,1385,62,77.2068326,28.5597171,46,600,4,0,1,0,2,2.7,2,0,3.5263605246161616
1,3,1380,62,77.2125368,28.5612917,23,150,4,0,0,0,1,3.3,2,0,3.6888794541139363
1,3,1412,62,77.2068775,28.5599455,16,400,4,0,0,0,1,3.1,2,0,2.302585092994046
1,3,1685,62,77.2071919,28.5579587,37,250,4,0,0,0,1,3.3,2,0,3.367295829986474
1,3,1709,62,77.2071919,28.5579587,58,350,4,0,0,0,1,3.1,2,0,3.4339872044851463
1,3,1799,62,77.2098081,28.5609683,16,600,4,0,0,0,2,2.7,2,0,1.791759469228055
1,3,2503,62,77.2077758,28.5577007,16,300,4,0,0,0,1,2.7,2,0,3.970291913552122
1,3,2706,62,77.2101563,28.5619163,16,350,4,0,0,0,1,2.9,2,0,1.791759469228055
1,3,3218,62,77.2072368,28.5617724,49,600,4,0,0,0,2,3.2,2,0,3.8501476017100584
1,3,3598,62,77.207147,28.5579096,23,400,4,0,1,0,1,2.7,2,0,4.859812404361672
1,3,3865,62,77.2072686,28.5617998,49,450,4,0,0,0,1,3.2,2,0,3.4339872044851463
1,3,4535,62,77.2133453,28.5622651,3,400,4,0,0,0,1,2.7,2,0,2.1972245773362196
1,3,4642,62,77.20747568,28.55994238,40,450,4,0,0,0,1,3.0,2,0,3.258096538021482
1,3,264,62,77.207147,28.5579096,37,150,4,0,0,0,1,3.9,5,2,4.700480365792417
1,3,2170,62,77.2072368,28.559442,62,500,4,0,1,0,2,3.7,5,2,5.814130531825066
1,3,1380,62,77.2132657,28.5616657,23,150,4,0,0,0,1,0.0,4,3,1.0986122886681098
1,3,1452,62,77.2105606,28.56191,38,300,4,0,0,0,1,0.0,4,3,1.3862943611198906
1,3,1725,62,77.2084945,28.5577692,23,350,4,0,0,0,1,0.0,4,3,0.0
1,3,2948,62,77.2063516,28.556623,5,200,4,0,0,0,1,0.0,4,3,0.6931471805599453
1,3,3691,62,77.2081467,28.5609296,40,450,4,0,0,0,1,0.0,4,3,0.6931471805599453
1,3,3752,62,77.2073832,28.5598243,59,200,4,0,0,0,1,0.0,4,3,0.0
1,3,135,62,77.27884457,28.56720015,4,200,4,0,0,0,1,0.0,4,3,0.0
1,3,162,62,77.27966331,28.56771457,9,200,4,0,0,0,1,0.0,4,3,0.0
1,3,559,62,77.28432264,28.56542779,23,150,4,0,0,0,1,0.0,4,3,0.6931471805599453
1,3,1789,62,77.28120089,28.56717571,55,450,4,0,0,0,1,0.0,4,3,0.0
1,3,1781,62,77.27981217,28.56744249,5,350,4,0,0,0,1,0.0,4,3,0.0
1,3,2053,62,77.2778975,28.5665297,38,600,4,0,0,0,2,0.0,4,3,0.0
1,3,2415,62,77.28167631,28.56679379,24,200,4,0,0,0,1,0.0,4,3,0.6931471805599453
1,3,2717,62,77.28572074,28.56527732,39,500,4,0,0,0,2,0.0,4,3,0.0
1,3,3481,62,77.28382677,28.56618897,16,350,4,0,0,0,1,0.0,4,3,0.0
1,3,3977,62,77.27977898,28.56732117,38,250,4,0,0,0,1,0.0,4,3,0.0
1,3,4360,62,77.2785427,28.5668489,40,250,4,0,0,0,1,0.0,4,3,0.6931471805599453
1,3,725,63,77.5074561,28.4639566,13,600,4,0,1,0,2,3.4,2,0,3.9318256327243257
1,3,4421,63,77.5077014,28.4642008,13,450,4,0,0,0,1,3.2,2,0,3.828641396489095
1,3,12,63,77.3326668,28.5703556,4,200,4,0,1,0,1,3.5,5,2,4.553876891600541
1,3,2163,63,77.3328944,28.5697361,41,400,4,0,1,0,1,3.7,5,2,5.805134968916488
1,3,2365,63,77.3326668,28.5700866,59,300,4,0,0,0,1,3.8,5,2,6.403574197934815
1,3,2961,63,77.3210394,28.56800461,21,250,4,0,0,0,1,4.5,0,1,5.783825182329737
1,3,4176,63,77.32187994,28.56772693,5,700,4,0,0,0,2,4.5,0,1,4.997212273764115
1,3,449,63,77.32,28.57,13,650,4,0,0,0,2,3.5,5,2,3.1780538303479458
1,3,805,63,77.32105985,28.56744043,15,400,4,0,0,0,1,3.9,5,2,4.8283137373023015
1,3,1119,63,77.32102197,28.56746369,13,600,4,0,0,0,2,3.7,5,2,4.174387269895637
1,3,1376,63,77.32144509,28.5674896,11,600,4,0,0,0,2,3.7,5,2,4.465908118654584
1,3,1992,63,77.32094418,28.56702642,55,900,4,0,1,0,2,3.7,5,2,5.3706380281276624
1,3,2220,63,77.32072927,28.56729997,8,400,4,0,0,0,1,3.8,5,2,5.135798437050262
1,3,3152,63,77.32057907,28.56737005,34,1000,4,0,0,0,3,3.9,5,2,5.159055299214529
1,3,3445,63,77.3205499,28.56693955,23,400,4,0,0,0,1,3.9,5,2,5.4510384535657
1,3,4666,63,77.32080102,28.567075,12,400,4,0,1,0,1,3.7,5,2,6.251903883165888
1,3,2736,63,77.32051905,28.56724019,31,650,4,0,1,0,2,4.0,1,5,4.5217885770490405
1,3,699,63,77.3361665,28.5678168,13,350,4,0,0,0,1,3.4,2,0,4.574710978503383
1,3,1110,63,77.3353589,28.5681889,44,650,4,0,1,0,2,3.1,2,0,4.727387818712341
1,3,1709,63,77.3355832,28.567448,58,350,4,0,1,0,1,2.6,2,0,2.5649493574615367
1,3,2893,63,77.3357335,28.5682606,41,600,4,0,0,0,2,2.5,2,0,3.2188758248682006
1,3,2661,63,77.3351088,28.5678557,40,650,4,0,1,0,2,3.9,5,2,3.8066624897703196
1,3,805,63,77.3217244,28.5648201,15,400,4,0,1,0,1,3.6,5,2,3.8501476017100584
1,3,1376,63,77.3215077,28.5647926,11,600,4,0,1,0,2,3.7,5,2,6.1779441140506
1,3,454,63,77.32147492,28.5649219,30,300,4,0,0,0,1,0.0,4,3,0.0
1,3,678,63,77.3217184,28.5647491,13,450,4,0,0,0,1,0.0,4,3,1.3862943611198906
1,3,1376,63,77.3215389,28.5648218,11,600,4,0,0,0,2,0.0,4,3,0.6931471805599453
1,3,2073,63,77.3213883,28.5646431,8,300,4,0,0,0,1,0.0,4,3,0.0
